final_id,group_id,start_id,freq,text
0,2,1581,1, that are yellow with black stamen
6,52,1582,1, that are pink and white in color
-1,72,1583,1, that is beige
-1,150,1584,1, other layers of petals forming bowl shape
-1,80,1585,1, that are curled up
0,2,1586,1, this flower has a purple pedicel and bright smooth purple petals as its main features
0,2,1587,1, this flower has small purple petals with yellow anther as its main features
0,2,1588,1, red stacked petals surround yellow stamen and a black pistil
0,2,1589,2, that are purple with white stamen
-1,34,1590,1, small rounded ora he petals
0,2,1591,1, this flower has pointy green pedicel and purple petals as its main features
-1,107,1592,1, light pick petals
-1,37,1593,1, yellow tipped
10,118,1594,1, this flower has long red petals and a red stigma in the center of it
0,2,1595,1, the petals are pink in color
-1,93,1596,1, that are purple with short stigmas
0,2,1597,1, the flower has pink and white petals along with yellow anther and filament
-1,131,1598,1, that are either pale yellow and pink and white with a layer of red petals
6,52,1599,1, that are white with shades of pink
-1,134,1600,1, that are red with a few patches of yellow
-1,178,1601,1, this flower has a large round pistil with numerous blue petals
-1,129,1602,1, which fold inwards towards the ovule and are darker yellow towards the center
-1,18,1603,1, the stamen are clustered in the center
0,2,1604,1, the long yellow petals surround it in several layers
-1,476,1605,1, this flower has many yellow stamen and three large red petals
0,2,1606,1, a yellow center surrounded by wide purple petals with rounded edges
-1,257,1607,1, are not all the way opened
0,2,1608,1, this flower has yellow pistil and tiny yellow petals as its main features
-1,249,1609,1, that are curled and wavy
-1,526,1610,1, six petals surrounding a darker yellow open center
-1,200,1611,1, they are spiraling around the center
0,2,1612,1, the petals of the flower are red in color and have green leaves
34,90,1613,1, that are skinny
-1,176,1614,1, the stigma located in a whole facing downwards to the ground
-1,46,1615,1, that are rounded and multi colored
-1,99,1616,1, which angle slightly upwards
0,2,1617,1, that are purple pink with white stamen
0,2,1618,1, petals are larger and are pink in color
-1,160,1619,1, the stamens are many
32,65,1620,1, that has yellow anthers
3,11,1621,1, large oval shaped
0,2,1622,1, this flower has beautiful white petals with yellow stamen and a green pedicel
0,2,1623,1, this beauty has pink and yellow petals with a small yellowish brownish stamen
15,56,1624,1, this flower has a bunch of light pink petals with no visible stamen on it
0,2,1625,1, this flower has several delicately folded white petals with smooth edges and pink accents
0,2,1626,1, this flower has small yellow petals with white anther as its main features
-1,91,1627,1, which curl outwards at the mouth
55,98,1628,1, stamens forming bowl shape
0,2,1629,1, the petals on this flower are a light purplish color
12,19,1630,1, that are ruffled in appearance
-1,420,1631,1, that are red with many steman
