final_id,group_id,start_id,freq,text
-1,171,1881,1, it fell in the floor eliminated
-1,79,1882,1, it landed safely for a hit
0,4,1883,2, the ball crossed the plate within the strike zone and was called a strike by the umpire
48,156,1884,1, the pitch did not cross the plate inside the strike zone and was called a ball by the umpire
-1,186,1885,1, it went right across the plate
4,5,1886,1, the batter swung and popped into foul territory
-1,300,1887,1, the third baseball caught the ball for the out
59,30,1888,1, it hit the dirt and got away from the catcher
4,5,1889,1, which was caught by the first baseman
-1,180,1890,1, the batter swung and hit the ball and completed an infield single
4,5,1891,1, the batter swung and connected with the ball
4,5,1892,1, who threw to first base for the out
4,5,1893,1, it was caught by the center fielder for the out
4,5,1894,1, the batter hit it in play
37,193,1895,1, the batter hit a ground ball to the pitcher and was then thrown out
4,5,1896,1, the batter hit it in the air
-1,227,1897,1, it was caught in the air by an infielder
4,5,1898,1, the batter hit it down the left field line
-1,195,1899,1, it was not an out
23,1,1900,1, it was caught by the catcher and was called a strike
4,5,1901,1, the batter hit a ground ball to the second baseman
11,52,1902,1, it was called a ball by the umpire as well
-1,113,1903,1, the count went to 01
-1,190,1904,1, that was counted as a strike
31,6,1905,1, the hitter swung hard
4,5,1906,1, which was caught by the right fielder
4,5,1907,1, then the hitter fouled the ball behind him
-1,155,1908,1, it was outside
-1,135,1909,1, it missed the plate
-1,124,1910,1, which was thrown at the corner over the plate
4,5,1911,1, the hitter swung fouling the ball
4,5,1912,1, then the batter swung extremely hard missing the ball
-1,854,1913,1, which was picked up and thrown to the first baseman for the out
29,46,1914,1, which resulted in a hit
24,8,1915,2, pitcher threw ball
3,20,1916,1, umpire called a ball
-1,159,1917,1, the batter took it
3,20,1918,1, umpire called it a ball
5,63,1919,2, which is a strike
-1,148,1920,1, it landed safey in outfield for a hit
4,5,1921,1, it was caught by right fielder for an out
4,5,1922,1, it was caught by second baseman for an out
-1,207,1923,1, it was caught by shortstop for an out
-1,353,1924,1, it was directly in the center of the strike box
33,14,1925,2, it went into foul territory
-1,182,1926,1, no opportunity to catch
4,5,1927,1, that was caught by an outfielder
-1,38,1928,1, who was unable to catch the ball
0,4,1929,1, the ball was outside the strike box
4,5,1930,1, the centerfielder caught the ball after running back
-1,418,1931,1, the batter hit it to deep center
4,5,1932,1, the centerfielder caught it on the run after leaping into the wall
-1,219,1933,1, the batter hit a shallow popup
-1,273,1934,1, the first baseman's mitt
-1,160,1935,1, the batter swung and missed at a high ball almost chesthigh
4,5,1936,1, the batter hit it out of play
-1,199,1937,1, it went high and to the left into the stands
4,5,1938,1, the batter hit it into centerleft field
-1,336,1939,1, it went through the infield to the left of second base and into center field
4,5,1940,1, then the batter hit the ball on the ground
0,4,1941,1, the ball crossed home plate out of the strike zone
0,4,1942,1, ball crossed home plate outside the strike zone
4,5,1943,1, the batter swinged and missed the ball
0,4,1944,1, the ball crossed home plate outside the strike zone
-1,221,1945,1, it was inside the field
4,5,1946,1, the batter hit the ball inside the bounds of the field
4,5,1947,1, the batter hit the ball inside the field with the bat
4,5,1948,1, the batter swung but missed the ball
-1,110,1949,1, the umpire caught the ball
-1,204,1950,1, the throw from the pitcher was not good enough
4,5,1951,2, the batter hit it successfully
-1,189,1952,1, it hit the ground in center field
-1,188,1953,1, the 2nd number is the strike count
4,5,1954,1, the batter swung his bat at the ball and missed
4,5,1955,1, the batter swung his bat at the ball
-1,114,1956,1, the ball went past the foul poles towards the crowd
-1,429,1957,1, it counts as a foul ball and also a strike
-1,50,1958,1, who caught it and threw the batter out at first base
-1,146,1959,1, thr umpire and announcer called it as a ball
-1,62,1960,1, it was higher then the strike zone
-1,56,1961,1, this resulted in a strikeout
-1,102,1962,1, it was within the strike zone
4,5,1963,2, the batter swung the ball and hit it
-1,178,1964,1, the hitter was thrown out at first
-1,69,1965,1, the ball flew in the air toward the edge of the infield and was caught by the shortstop
-1,111,1966,1, the inning was then over
-1,67,1967,1, the hitter had arrived at first base
4,5,1968,1, the batter swung the bat and hit the ball into center field
-1,136,1969,1, the ball was well outside the strike zone and hit the backstop behind the plate
4,5,1970,1, the batter swung the bat and hit the ball on the ground
-1,67,1971,1, the hitter arrived at first base
0,4,1972,1, the ball arrived at the plate within the strike zone
0,4,1973,1, the ball went low and left missing the strike zone
-1,208,1974,1, then the ball went high and right
4,5,1975,1, the batter fouled with a pop fly behind the plate
-1,213,1976,1, it went into the lower left part of the strike zone
-1,68,1977,1, it went to the middle right of the strike zone
-1,128,1978,1, it went high and right well out of the strike zone
4,5,1979,1, the batter hit a grounder to left field and advanced to first base
-1,197,1980,1, which forced a run
-1,340,1981,1, it went straight down the strike zone
-1,158,1982,1, the batter got caught watching
4,5,1983,3, the batter swung and hit the ball into play
4,5,1984,1, the batter swung and hit the ball foul and likely out of play
0,4,1985,1, the ball crossed the plate in the strike zone
-1,364,1986,1, it was hit and caught
-1,165,1987,1, batter struck out
-1,66,1988,1, batter hit it into a gap
-1,181,1989,1, it was hit to center and caught
-1,90,1990,1, it was outside and not swung at
-1,98,1991,1, the hitter put it in play
-1,162,1992,1, the ball was fouled straight back
4,5,1993,1, the batter hit it foul behind the plate
-1,55,1994,1, the ball was high and not swung at
4,5,1995,1, the centerfield caught the ball
-1,34,1996,1, who caught it in the air
4,5,1997,1, the batter hit the ball into foul territory on the ground
4,5,1998,1, the batter hit the ball into the ground in foul territory
4,5,1999,1, the batter hit the ball in the air but into the stands in foul territory
-1,72,2000,1, it was not caught for a hit
4,5,2001,1, the batter hit the pitch to the third basemen
0,4,2002,1, the ball crossed home plate high in the strike zone
4,5,2003,1, the batter hit the pitch on the ground between the first baseman and the second baseman
4,5,2004,1, the right fielder fielded the base hit
-1,746,2005,1, it reached home plate
-1,149,2006,1, the unpire called it a ball
0,4,2007,1, it crossed home plate just high and outside of the strike zone
4,5,2008,1, the second baseman caught the ball and threw it to the first baseman for the out
4,5,2009,1, the third baseman caught the ball and threw it to the first baseman
4,5,2010,1, the batter hit the ball in the air to the centerfielder
4,5,2011,1, the centerfielder caught the ball on the fly
4,5,2012,1, the batter hit the ball on the ground down the third baseline
4,5,2013,1, the left fielder ran in to catch the ball
4,5,2014,1, the batter hit the ball on the ground just in front of home plate
-1,50,2015,1, the catcher fielded the ball and threw the batter out at first base
