manual_id,final_id,group_id,raw_id,freq,text
-1,-1,2420,1953,4,Up.
-1,-1,2421,2204,1,This was announced as third strike.
-1,-1,2422,3006,1,The center fielder making.
-1,-1,2423,1006,2,The altuve made contact.
-1,-1,2424,3161,1,The batter fouled it of the end of the bat.
-1,-1,2425,1439,1,The batter had no strikes on them.
-1,-1,2426,3139,2,It was not hit into the field of play.
-1,-1,2427,1322,3,Got on base.
-1,-1,2428,2272,1,Out of range for outfielders.
-1,-1,2429,1999,1,Batter hit a ground ball to third base.
-1,-1,2430,1528,1,It went over the outfield fence for a home run.
-1,-1,2431,1292,2,Outfielder.
-1,-1,2432,3581,1,The location of the pitched ball was inside.
-1,-1,2433,2691,2,The pitch crossed the plate below knees.
-1,-1,2434,753,1,That landed on the ground in front of him.
-1,-1,2435,1798,1,Who the short stop.
-1,-1,2436,2434,2,The batter took an inside pitch for a called ball.
-1,-1,2437,516,2,The batter put the ball.
-1,-1,2438,656,1,The basemen threw him at first base.
-1,-1,2439,282,1,The fielder meaning.
-1,-1,2440,467,1,The batter fouled it over the right field line.
-1,-1,2441,796,1,A play occured.
-1,-1,2442,1021,2,The batter made contact with the pitched ball.
-1,-1,2443,676,1,The infielder could not make a play.
-1,-1,2444,1692,1,It was a miss.
-1,-1,2445,1268,1,It bounced off the wall.
-1,-1,2446,751,1,That landed on the ground in front.
-1,-1,2447,2311,1,It is hit into the fans.
-1,-1,2448,3235,5,The pitch went through the strike zone.
-1,-1,2449,569,2,The ball was fouled to the right side.
-1,-1,2450,3399,1,The ball flew over the left field fence.
-1,-1,2451,2613,2,Popped the ball.
-1,-1,2452,3355,2,Batter hit the ball into the stands to the right.
-1,-1,2453,1930,2,He completing a double play.
-1,-1,2454,118,2,The base umpire said.
-1,-1,2455,1336,1,The ball went to field.
-1,-1,2456,2342,1,It was in bounds.
-1,-1,2457,179,1,The answer is caught in air.
-1,-1,2458,286,1,The batter hit it over the wall in field.
-1,-1,2459,173,1,A home run is a type of hit.
-1,-1,2460,130,10,He missed.
-1,-1,2461,2210,1,Batter hit ball to right field.
-1,-1,2462,2378,1,The hitter is dodger.
-1,-1,2463,793,1,It was too close to the batters body.
-1,-1,2464,2909,1,That did not result in an out.
-1,-1,2465,1323,3,Got on first base.
-1,-1,2466,1353,1,The batter hit a foul ball into the stands.
-1,-1,2467,532,1,The batter was called.
-1,-1,2468,2886,1,Caught by a player.
-1,-1,2469,2284,1,Rolled into territory.
-1,-1,2470,1752,1,Aaron Judge made the catch.
-1,-1,2471,428,1,The batter sent it into left field.
-1,-1,2472,1661,2,The ball got.
-1,-1,2473,1437,1,It led to a strike.
-1,-1,2474,3494,1,Which counts as a hit.
-1,-1,2475,1678,1,It was grounded through the hole.
-1,-1,2476,3267,1,Who threw the ball to first base for the force out.
-1,-1,2477,1204,1,The fielder came.
-1,-1,2478,1718,1,It travels over the plate.
-1,-1,2479,1280,2,The batter hit a fly ball to deep field.
-1,-1,2480,2258,2,It bounced to the shortstop.
-1,-1,2481,3553,1,The infielder threw the ball to the catcher.
-1,-1,2482,1570,1,The batter takes it in the strike zone.
-1,-1,2483,2006,1,Batter hit a pop.
-1,-1,2484,2061,2,He hit to right field.
-1,-1,2485,738,1,It bounced on the ground inside the diamond.
-1,-1,2486,2540,1,The ball was not throw the plate.
-1,-1,2487,60,1,To get the out.
-1,-1,2488,2528,1,The ball was to the side.
-1,-1,2489,856,7,Which landed.
-1,-1,2490,294,1,The batter could get the ball to someone at base.
-1,-1,2491,319,1,What pitch was coming.
-1,-1,2492,2884,2,The batter hit a foul down the right field line.
-1,-1,2493,2129,1,That started on the outside corner of the plate.
-1,-1,2494,1554,1,It went in this case down the right field line.
-1,-1,2495,1693,1,It was a miss at the pitch.
-1,-1,2496,1163,2,It was in the strike zone for a strike.
-1,-1,2497,1106,2,The ball chest directly over home plate.
-1,-1,2498,967,2,The pitch crossed in the part of the strike zone.
-1,-1,2499,217,11,It was not.
-1,-1,2500,388,2,The batter hit the ball on the ground to the short stop.
-1,-1,2501,841,2,Not caught in the air.
-1,-1,2502,2202,1,This was announced.
-1,-1,2503,78,1,A runner scored.
-1,-1,2504,1287,2,The batter hit a single to center field.
-1,-1,2505,1796,1,The ball bounced in front.
-1,-1,2506,3059,1,It went into fair territory.
-1,-1,2507,1379,1,It was caught in the air by the center fielder for the out.
-1,-1,2508,3,1,The hitter popped to the fielder.
-1,-1,2509,153,2,The batter did not hit the ball in fair play.
-1,-1,2510,1663,1,The ball got past the 2nd basemen.
-1,-1,2511,993,2,To keep it.
-1,-1,2512,3409,1,The ball flew on a strike in the count.
-1,-1,2513,2956,1,It went to the shortstop.
-1,-1,2514,1138,2,You hit a foul ball.
-1,-1,2515,1662,1,The ball got past the basemen.
-1,-1,2516,2069,2,The batter popped the ball down the third base line.
-1,-1,2517,2798,2,Loaded this rule.
-1,-1,2518,1625,2,The batter hit the ball on the ground towards the fielder.
-1,-1,2519,408,1,The batter was in bounds.
-1,-1,2520,3545,1,The batter did not swing thus a strike.
-1,-1,2521,1792,2,The third baseman picked it.
-1,-1,2522,1290,2,The batter hit the pitch for a single scoring.
-1,-1,2524,1778,1,The batter did n't argue with the call.
-1,-1,2525,1318,9,Hit it.
-1,-1,2526,2621,2,The batter was thrown at first base.
-1,-1,2527,1003,2,The batter Corey Seager missed the pitch.
-1,-1,2528,591,2,The batter bunted the ball.
-1,-1,2529,352,4,The umpire determined.
-1,-1,2530,4026,1,The batter was caught by the center fielder.
-1,-1,2531,3765,2,Note it.
-1,-1,2532,834,2,Ball fielded in play.
-1,-1,2533,556,1,Ground ball to first baseman.
-1,-1,2534,1787,1,The baseman threw the ball to the first baseman in an attempt.
-1,-1,2535,1757,1,Was.
-1,-1,2536,2201,1,The announcers proclaimed.
-1,-1,2537,243,1,The batter meaning.
-1,-1,2538,3238,3,The batter hit the pitch into the air.
-1,-1,2539,2126,1,That started on the corner.
-1,-1,2540,2778,4,The player made.
-1,-1,2541,2039,2,He pulled bat in time.
-1,-1,2542,1482,1,The batter had strikes on them.
-1,-1,2543,103,2,Tip.
-1,-1,2544,1673,1,It was a ground ball to the shortstop.
-1,-1,2545,1599,1,It was not over the plate.
-1,-1,2546,2449,1,The batter hit the ball on the ground up the middle.
-1,-1,2547,1549,3,It went down the field line.
-1,-1,2548,1762,1,Caught for an out.
-1,-1,2549,977,2,The umpire decided.
-1,-1,2550,521,2,The batter made it to first base.
-1,-1,2551,1369,6,Swing connected with the ball.
-1,-1,2552,820,1,It will be counted as a strike.
-1,-1,2553,1555,1,It went into the stands down the right field line.
-1,-1,2554,1610,2,Pitcher was called a strike.
-1,-1,2555,1191,1,An out was recorded on a infield flyball.
-1,-1,2556,1330,1,The batter hit it into the stands in field.
-1,-1,2557,1237,1,A field could catch it.
-1,-1,2558,2143,1,The left fielder made way towards the ball in the air.
-1,-1,2559,245,1,Knees.
-1,-1,2560,1254,3,Out of the strike zone.
-1,-1,2561,365,1,It went to the gap in right.
-1,-1,2562,4084,1,Bounced to base.
-1,-1,2563,349,1,The swing constitutes a strike.
-1,-1,2564,1524,1,Who threw him at first base.
-1,-1,2565,805,1,Line drive.
-1,-1,2566,1009,2,The batter altuve made contact with the pitch.
-1,-1,2567,1927,2,The pitch passed the shortstop.
-1,-1,2568,3605,1,The count remains 2 in the foul ball.
-1,-1,2569,1129,2,Which considered a ball.
-1,-1,2570,2212,1,He was going.
-1,-1,2571,278,1,The ball was above the batters shoulders.
-1,-1,2572,145,2,The batter swung at the outside pitch.
-1,-1,2573,147,4,This made.
-1,-1,2574,500,1,Ball landed outside the post.
-1,-1,2575,2855,2,It close the batter.
-1,-1,2576,3770,2,Tough looks.
-1,-1,2578,231,2,The batter hit the ball up catch.
-1,-1,2579,2159,1,That landed right in the middle.
-1,-1,2580,3362,2,These stands are in foul territory.
-1,-1,2581,567,4,The ball was fouled.
-1,-1,2582,1722,1,The batter hits the ball behind the foul line.
-1,-1,2583,668,3,The batter outfield.
-1,-1,2584,1905,1,A foul tip is considered a strike.
-1,-1,2585,1317,1,The batter did not try.
-1,-1,2586,2414,1,The center baseman caught the ball.
-1,-1,2587,52,1,Hit the inside corner.
-1,-1,2588,887,1,The ball went over the strike zone.
-1,-1,2589,1445,1,It was caught by the catcher in the strike zone.
-1,-1,2590,1117,1,It fell to the ground.
-1,-1,2591,1657,1,Information.
-1,-1,2592,2287,1,To clear the strike zone.
-1,-1,2593,115,16,Low.
-1,-1,2594,2005,1,Batter hit a fly ball to left field.
-1,-1,2595,2850,4,Which made.
-1,-1,2596,1173,5,Who threw it.
-1,-1,2597,1114,1,The pitcher threw the ball towards home plate.
-1,-1,2598,2745,2,Where it was caught in foul territory by the third baseman.
-1,-1,2599,364,1,It went to the gap.
-1,-1,2600,4,1,The hitter popped to the right fielder.
-1,-1,2601,823,7,Landed.
-1,-1,2602,3812,3,The ball went low.
-1,-1,2603,801,1,It was strikes in the count.
-1,-1,2604,2368,1,The went on.
-1,-1,2605,410,1,The defensive team did n't make a play.
-1,-1,2606,2964,1,The first baseman caught the ball for an out.
-1,-1,2607,928,1,The ball flew near the right field line.
-1,-1,2608,241,1,The batter hit it over the fence in fair territory.
-1,-1,2609,1178,1,The batter fouled it off foot.
-1,-1,2610,3115,1,He threw it not in time.
-1,-1,2611,2588,1,Judge crushes the pitch.
-1,-1,2612,2681,1,It i d not go into fair territory.
-1,-1,2613,15,6,Resulting in a called ball.
-1,-1,2614,2507,1,It was catch in the air.
-1,-1,2615,1099,2,It went over the backstop into the fans.
-1,-1,2616,2051,2,A miss for a strike.
-1,-1,2617,2450,2,The center fielder ran.
-1,-1,2618,4045,1,The batter managed.
-1,-1,2619,1141,2,The batter is not.
-1,-1,2620,411,1,The hitter did n't hit.
-1,-1,2621,1645,1,The hit was a home run.
-1,-1,2622,1712,1,The pitch was inside for a ball.
-1,-1,2623,2260,1,The batter reached base well before the throw.
-1,-1,2624,1545,2,It went into the stands in foul territory.
-1,-1,2625,2229,2,It flew.
-1,-1,2626,2428,1,The batter hit an infield pop.
-1,-1,2627,2807,2,The ball was below knees.
-1,-1,2628,1093,2,The ball crossed the plate at a height.
-1,-1,2629,1032,2,That ended the inning.
-1,-1,2630,1509,5,It went over the plate.
-1,-1,2631,1388,1,The runner from second advanced.
-1,-1,2632,2648,2,Where it was fielded by the baseman.
-1,-1,2633,435,1,To be.
-1,-1,2634,2948,1,Pop fly.
-1,-1,2635,1383,1,It was not delivered.
-1,-1,2636,4400,1,The batter hit the ball inside the left foul line.
-1,-1,2637,3035,1,Bounded it in foul territory.
-1,-1,2638,3535,1,The baseman threw him in time.
-1,-1,2639,89,2,He beat.
-1,-1,2640,2236,2,It counts as a homerun.
-1,-1,2641,2536,1,It was caught on the fly by the center fielder.
-1,-1,2642,207,1,The correct answer is ground ball.
-1,-1,2643,2073,1,Yasiel Puig was.
-1,-1,2644,3655,1,It entered the strike zone.
-1,-1,2645,149,2,The swung missed.
-1,-1,2646,2169,1,Altuve made the play to first base.
-1,-1,2647,1723,1,Which lands safely.
-1,-1,2648,2705,1,Ground ball turned into a double play.
-1,-1,2649,2179,1,The man on plate hit the ball.
-1,-1,2650,1837,2,The opposing team caught it.
-1,-1,2651,440,1,The ball went into glove.
-1,-1,2652,2682,2,It fell into territory.
-1,-1,2653,2553,2,Catcher.
-1,-1,2654,2716,1,The hitter fouled the pitch to the right side.
-1,-1,2655,202,1,Technically a home run is a hit.
-1,-1,2656,873,1,That was just left of the foul pole.
-1,-1,2657,2931,2,Who charging.
-1,-1,2658,3997,1,Which in the baseman caught the ball.
-1,-1,2659,2394,1,2nd baseman got the hitter.
-1,-1,2660,4658,1,It went to the right of the strike zone.
-1,-1,2661,3452,1,It was taken.
-1,-1,2662,2766,2,The player did nt swing.
-1,-1,2663,2555,2,Batter failed.
-1,-1,2664,477,1,The batter did swing at a strike.
-1,-1,2666,12,2,Away.
-1,-1,2667,2965,1,It rolled.
-1,-1,2668,3584,1,It was a check swing.
-1,-1,2669,727,1,The ball dipped below the strike zone.
-1,-1,2670,2562,2,That did not stay in field.
-1,-1,2671,740,2,Went.
-1,-1,2672,1458,1,The baseman threw for a forceout.
-1,-1,2673,1541,2,It went into the stands in territory.
-1,-1,2674,1773,1,That was hit into the foul ball area.
-1,-1,2675,791,1,The third baseman misplayed the ball.
-1,-1,2676,1033,2,Fielder Altuve caught the ball.
-1,-1,2677,976,2,The mph pitch was called a ball.
-1,-1,2678,1689,3,Caught by the baseman.
-1,-1,2679,1651,1,It is the only option.
-1,-1,2680,2760,1,He offered.
-1,-1,2681,756,1,Who then stepped on first base.
-1,-1,2682,2105,1,Altuve did n't put the ball.
-1,-1,2683,2329,2,The batter singled to center field.
-1,-1,2684,2818,1,Which counts as a home run.
-1,-1,2685,1601,3,The batter singled to field.
-1,-1,2686,1342,1,He hit to left field.
-1,-1,2687,806,1,Line drive toward center.
-1,-1,2688,3268,1,The batter hit the ball on the side.
-1,-1,2689,2041,2,He fouled it.
-1,-1,2690,1289,2,The batter hit the pitch for a scoring.
-1,-1,2691,1127,1,Ans was called.
-1,-1,2692,1775,1,The umpire gave a replacement ball in lieu.
-1,-1,2693,1140,2,You hit a foul ball with strikes.
-1,-1,2694,4080,1,It was right on the right corner of the strike zone.
-1,-1,2695,1326,1,The batter hit the ball the base line.
-1,-1,2696,177,1,The answer is caught.
-1,-1,2697,1384,1,It was not delivered within the strike zone.
-1,-1,2698,2868,2,It may have been a ball.
-1,-1,2699,303,1,Which is a type of hit.
-1,-1,2700,360,1,The ball went over the wall for a home run.
-1,-1,2701,90,2,The batter swung so a strike.
-1,-1,2703,2643,1,He miss.
-1,-1,2704,2905,1,It went outside the foul lines.
-1,-1,2705,2730,8,Which contacted the screen.
-1,-1,2706,3189,1,A right fielder gained possession.
-1,-1,2707,539,1,The runner going.
-1,-1,2708,875,1,That was just left of the pole in left field.
-1,-1,2709,573,1,Running was thrown.
-1,-1,2710,125,2,The hitter hit a line drive in the air to the shortstop.
-1,-1,2711,1165,2,It was in the strike zone for a called strike.
-1,-1,2712,3360,2,These stands are.
-1,-1,2713,2125,1,That started.
-1,-1,2714,830,8,Ball hit.
-1,-1,2715,2214,1,Which landed outside the line.
-1,-1,2716,3784,2,Did not go into play between the orthogonal lines.
-1,-1,2717,1135,2,He has.
-1,-1,2718,1488,1,The batter hit it into a force.
-1,-1,2719,764,1,Which is an out.
-1,-1,2720,459,7,The third baseman caught it.
-1,-1,2721,2393,1,Who got the runner.
-1,-1,2722,45,1,The batter hit a grounder to the shortstop.
-1,-1,2723,2283,1,Rolled.
-1,-1,2724,3572,1,The ball was not in.
-1,-1,2725,2424,1,The hit a foul ball behind the plate.
-1,-1,2726,1510,1,It went over the plate without the batter swinging.
-1,-1,2727,1904,1,A tip is considered a strike.
-1,-1,2728,3576,2,The umpire deemed.
-1,-1,2729,1670,1,Batter hit the ball on the ground.
-1,-1,2730,1987,3,A ball fell over foul territory.
-1,-1,2731,2503,1,Dustin Pedroia ran.
-1,-1,2733,1238,2,Was the batter.
-1,-1,2734,2235,2,The ball flew over the outfield fence.
-1,-1,2735,501,1,Ball landed outside the foul post.
-1,-1,2736,2883,2,The batter hit a foul down the field line.
-1,-1,2737,2641,1,The call landed.
-1,-1,2738,985,2,The ball landed in shallow center field.
-1,-1,2739,1200,1,The batter hit a flyable to the fielder.
-1,-1,2740,1328,1,It was to the left.
-1,-1,2741,1887,2,The defensive player caught the ball in mitt.
-1,-1,2742,508,2,The player caught it.
-1,-1,2743,422,1,The ball did not end.
-1,-1,2744,2819,1,The batter hit the ball over the wall.
-1,-1,2745,2874,4,The batter hit a popup.
-1,-1,2746,3351,4,The batter hit the ball to the left of third base.
-1,-1,2747,1440,3,This is labeled as a ball.
-1,-1,2748,1019,2,Batted ball landed in the right field grass.
-1,-1,2749,1479,1,It was within the field of play.
-1,-1,2750,44,5,The batter hit a grounder.
-1,-1,2751,334,1,All runners were able.
-1,-1,2752,3082,1,Either would make.
-1,-1,2753,141,4,He threw the ball.
-1,-1,2754,122,6,The hitter hit a line drive.
-1,-1,2755,818,1,The pitch was a foul tip.
-1,-1,2756,1162,2,It was for a strike.
-1,-1,2757,2817,2,Which counts.
-1,-1,2758,1206,1,The batter hit it off the end.
-1,-1,2759,652,1,The basemen threw him.
-1,-1,2760,3372,2,The third baseman ran.
-1,-1,2761,2306,1,The batter contacted.
-1,-1,2762,1269,2,This is a hit.
-1,-1,2763,2094,1,The catcher framed the pitch.
-1,-1,2764,3579,1,The location was inside.
-1,-1,2765,1681,1,It was grounded at second base.
-1,-1,2766,1583,1,The left fielder did n't catch it.
-1,-1,2767,68,1,It was only a ball.
-1,-1,2768,2305,1,The batter makes contact not in pla.
-1,-1,2769,938,1,The right fielder ran.
-1,-1,2770,3222,1,The batter tipped the pitch for a ball.
-1,-1,2771,991,2,A effort.
-1,-1,2772,357,1,Nobody in the outfield caught it.
-1,-1,2773,3166,1,Who flipped for the out.
-1,-1,2774,1916,2,The ball crossed the plate in bottom of the strike zone.
-1,-1,2775,2115,1,The batter didi gregorious missed.
-1,-1,2776,2701,1,It's.
-1,-1,2777,507,1,It thrown.
-1,-1,2778,2065,2,Hit the ball into the stands.
-1,-1,2779,23,2,The first base umpire.
-1,-1,2780,2996,1,The batter did n't run.
-1,-1,2781,990,2,The pitch missed crossing through the strike zone.
-1,-1,2782,2647,6,Where it was fielded.
-1,-1,2783,1605,2,High in the zone.
-1,-1,2784,966,2,The pitch crossed over the plate in the part.
-1,-1,2785,97,3,The outfielder caught it in the air.
-1,-1,2786,3586,1,It was not a complete swing.
-1,-1,2787,2365,1,Altuive fouled the ball in the field.
-1,-1,2788,1745,3,The right fielder caught it.
-1,-1,2789,853,2,It was with strikes.
-1,-1,2790,3875,1,The batter hit a long fly to center field.
-1,-1,2791,50,1,He to start the double play.
-1,-1,2792,711,1,It went in play.
-1,-1,2793,2986,1,Which bounced on the ground towards the second baseman.
-1,-1,2794,2561,2,That did not stay.
-1,-1,2795,1647,1,The hit went over the outfield fence.
-1,-1,2796,3317,2,It passed base in territory.
-1,-1,2797,3281,1,The batter hit the ball on the ground on the left side of the infield.
-1,-1,2798,2721,1,The pitcher threw a ball just outside the strike box.
-1,-1,2799,413,1,The team did n't get an out.
-1,-1,2800,907,1,The hitter ran.
-1,-1,2801,803,1,That went.
-1,-1,2802,929,1,The ball flew into territory.
-1,-1,2803,236,1,The batter hit under the ball.
-1,-1,2804,2580,1,The pitch was a foot for a ball.
-1,-1,2805,2133,1,Castro missed.
-1,-1,2806,4188,1,The batter hit a ground ball into center field.
-1,-1,2807,29,2,Threw it off the plate.
-1,-1,2808,162,1,The pitch was went.
-1,-1,2809,554,1,Ground ball.
-1,-1,2810,2021,1,Th pitch was high.
-1,-1,2811,3070,1,It was at a height.
-1,-1,2812,433,1,It did not go into the field of play.
-1,-1,2813,1404,1,It went to the side.
-1,-1,2814,2777,2,The ball was for a ball.
-1,-1,2815,871,1,That was just left.
-1,-1,2816,4095,1,Hit to the opposite field.
-1,-1,2817,3686,1,It never crossed the foul line.
-1,-1,2818,3401,1,This counts as a hit.
-1,-1,2819,1203,1,Right field.
-1,-1,2820,1638,3,The ball was not caught by a defender.
-1,-1,2821,790,1,The baseman misplayed the ball.
-1,-1,2822,3225,1,The batter grounded it to base.
-1,-1,2823,3060,1,Twice.
-1,-1,2824,3928,1,It was rbi.
-1,-1,2825,288,1,The batter hit it over the wall in right field.
-1,-1,2826,2576,1,Dude smacked the ball off the green monster.
-1,-1,2827,808,1,The pitcher through high it was a ball.
-1,-1,2828,3055,1,It was not hit into fair territory.
-1,-1,2829,2625,1,None.
-1,-1,2830,2348,1,The ball was caught by a player in the outfield.
-1,-1,2831,1321,3,Got.
-1,-1,2832,972,2,The pitch crossed over the plate in the lower part of the strike zone.
-1,-1,2833,1883,6,The outfield player caught the ball in mitt.
-1,-1,2834,2277,1,The base on a single.
-1,-1,2835,2207,1,He got a piece of the ball enough.
-1,-1,2836,3114,1,The batter hit a grounder to the second baseman.
-1,-1,2837,2132,1,The batter whiffed.
-1,-1,2838,2821,1,The batter hit the ball in fair territory.
-1,-1,2839,682,2,Pitch was called a strike.
-1,-1,2840,1159,1,Batter hit it in play.
-1,-1,2841,965,2,The pitch crossed in the part.
-1,-1,2842,2388,1,He threw the lead runner at 2nd base.
-1,-1,2843,1144,1,Were strikes this foul.
-1,-1,2844,1776,1,The umpire gave a replacement ball in lieu of the one.
-1,-1,2845,206,1,The answer is ground ball.
-1,-1,2846,2243,2,The third baseman caught it off the ground.
-1,-1,2847,998,2,The catcher made a effort.
-1,-1,2848,3231,1,The ball bounced on home plate.
-1,-1,2849,1615,5,Between.
-1,-1,2850,2188,1,The batter struck the ball.
-1,-1,2851,75,1,The batter smoked the hit for a hit.
-1,-1,2852,239,2,The batter hit it over the fence.
-1,-1,2853,2890,1,Caught by a player in left field.
-1,-1,2854,3600,1,No balls.
-1,-1,2855,1408,1,He hit it behind himself.
-1,-1,2856,2334,2,Who then turned the play for outs.
-1,-1,2857,1685,1,Was not a home run.
-1,-1,2858,67,1,The player could n't catch the ball.
-1,-1,2859,1671,1,It was fielded by the defense.
-1,-1,2860,47,1,He tossed the ball to the basement.
-1,-1,2861,2048,2,The defender caught it for an out.
-1,-1,2862,1596,2,The baseman threw the runner.
-1,-1,2863,204,1,This is an error.
-1,-1,2864,193,1,It's a example of a ground ball.
-1,-1,2865,1478,1,It was within the field.
-1,-1,2866,1911,3,The ball crossed over the plate.
-1,-1,2867,351,1,The swing with no contact equals a strike.
-1,-1,2868,419,4,This makes.
-1,-1,2869,914,1,The ball bounced a couple.
-1,-1,2870,716,1,The baseman could n't catch the ball in the air.
-1,-1,2871,585,4,The batter hit the ball into the stands in territory.
-1,-1,2872,2352,1,The batter held swing.
-1,-1,2873,1933,2,Who threw it to the 2nd baseman.
-1,-1,2874,2166,1,The ball was hit on the ground to altuve.
-1,-1,2875,536,3,It was ruled a ball.
-1,-1,2876,1412,1,He got.
-1,-1,2877,526,1,The third baseman fired it.
-1,-1,2878,1045,2,Batter Mccann hit the ball.
-1,-1,2879,79,1,A runner scored because the hit.
-1,-1,2880,3022,1,The play is a fly out.
-1,-1,2881,2058,2,He was.
-1,-1,2882,4176,1,The left fielder fielded the ball off the ground.
-1,-1,2883,1223,1,As.
-1,-1,2884,4120,1,The pitcher was called a strike by the umpire.
-1,-1,2885,3632,1,This will be marked as a foul.
-1,-1,2886,3563,1,The out was recorded.
-1,-1,2887,994,3,It got.
-1,-1,2888,1047,2,Batter Mccann hit the ball into the air.
-1,-1,2889,3307,2,The ball crossed the plate inside.
-1,-1,2890,537,1,It was ruled a foul ball.
-1,-1,2891,2796,2,Runners.
-1,-1,2892,3160,1,The batter fouled it of the end.
-1,-1,2893,936,1,He could catch it.
-1,-1,2894,340,1,This resulted in a base hit.
-1,-1,2895,1842,2,Knocked the ball.
-1,-1,2896,2527,1,The ball counting as a ball.
-1,-1,2897,718,1,The ball got there.
-1,-1,2898,1582,1,The fielder did n't catch it.
-1,-1,2899,2653,1,Who did not hold to it.
-1,-1,2900,3977,1,The hitter hits a ground a ball straight.
-1,-1,2901,615,4,The umpire judged.
-1,-1,2902,1553,3,It went down the right field line.
-1,-1,2903,2501,1,He had.
-1,-1,2904,2677,1,That was caught in territory.
-1,-1,2905,961,1,The batter into the ground.
-1,-1,2906,1309,1,He hit a ground ball to short stop.
-1,-1,2907,2328,2,Aaron Judge caught it.
-1,-1,2908,2389,1,Hitter stays.
-1,-1,2909,199,1,The ball was hit over the field wall.
-1,-1,2910,1943,3,The shortstop threw the ball.
-1,-1,2911,1371,1,Swing was sent.
-1,-1,2912,341,1,That.
-1,-1,2913,2038,2,He pulled bat.
-1,-1,2914,2852,2,Then batter took a swing.
-1,-1,2916,1385,1,Was called a ball.
-1,-1,2917,1514,1,The play continued.
-1,-1,2918,1738,1,Which travels in the strike zone.
-1,-1,2919,83,2,Roller is a hit.
-1,-1,2920,600,1,The second baseman threw the batter.
-1,-1,2921,1521,1,Passed in the called strike zone without the batter swinging.
-1,-1,2922,515,1,The batter was walked.
-1,-1,2923,2185,1,The man on plate was thrown at base.
-1,-1,2924,259,1,Where the outfielder caught it.
-1,-1,2925,767,1,The batter hit the ball deep.
-1,-1,2926,683,2,Pitch was called a strike by umpire.
-1,-1,2927,1539,2,It went into the stands in this case.
-1,-1,2928,1699,2,The batter checked swing.
-1,-1,2929,314,1,This did not have a feed of the center field camera.
-1,-1,2930,581,1,The fielder caught the ball in the outfield.
-1,-1,2931,1241,4,The ball was caught in the air.
-1,-1,2932,421,1,The batter did not swing making.
-1,-1,2933,1756,2,Ump determined.
-1,-1,2934,2186,1,The man was thrown at first base.
-1,-1,2935,192,1,It's a perfect example.
-1,-1,2936,2967,1,The ball did n't fly.
-1,-1,2937,2870,2,Ball hit on strike.
-1,-1,2938,3311,2,The batter hit the ball to the right of base.
-1,-1,2939,1805,1,Which became a flyball.
-1,-1,2940,2171,3,The centerfielder caught it.
-1,-1,2941,2055,2,It did n't stay in play.
-1,-1,2942,3509,2,Hit it on the base side.
-1,-1,2943,385,3,The batter hit the ball to the stop.
-1,-1,2944,1310,4,He was thrown.
-1,-1,2945,782,1,Deep.
-1,-1,2946,3315,3,It passed base.
-1,-1,2947,2343,1,It safe.
-1,-1,2948,545,1,The ball not into the field.
-1,-1,2949,1820,1,The 3rd baseman fielded the ball.
-1,-1,2950,596,1,The batter hit the ball in left foul territory.
-1,-1,2951,901,1,The ball landing on the ground in the outfield.
-1,-1,2952,2054,2,It did n't stay.
-1,-1,2953,2206,1,He got a piece enough.
-1,-1,2954,3955,1,The ball is hit in the air to right field.
-1,-1,2955,2220,1,It reached the striker outside the strike zone.
-1,-1,2956,2251,2,The second baseman threw it for the play.
-1,-1,2957,2110,1,The batter swung right over the pitch.
-1,-1,2958,2820,1,The batter hit the ball over the wall in territory.
-1,-1,2959,1002,2,The batter Corey Seager swung.
-1,-1,2960,3747,2,The center fielder caught it at the warning track.
-1,-1,2961,1226,1,The shortstop threw to second.
-1,-1,2962,565,1,The ball was hit in the air to left field.
-1,-1,2963,2634,2,It was inside the box.
-1,-1,2964,3863,1,It was hit back to the pitcher.
-1,-1,2965,3092,1,The ball was not grabbed by a fielder.
-1,-1,2966,1015,2,Ball landed in the field grass for a hit.
-1,-1,2967,324,9,Thrown.
-1,-1,2968,3905,2,The ball appeared.
-1,-1,2969,2543,2,The ball arrived.
-1,-1,2970,2989,2,The second baseman caught the ball.
-1,-1,2971,432,1,It did not go into the field.
-1,-1,2972,2832,2,It landed outside the strike zone for the ump.
-1,-1,2973,2840,2,The batter hit a fly ball off the wall in field.
-1,-1,2974,1866,2,The ball landed beyond the boundaries of play.
-1,-1,2975,2679,1,It i d not go.
-1,-1,2976,1438,1,The batter had no strikes.
-1,-1,2977,2401,2,Play.
-1,-1,2978,2035,1,The batter hit the ball outside the Fairplay area.
-1,-1,2979,2980,2,The pitch landed.
-1,-1,2980,1996,1,Batter did not swing at pitch low.
-1,-1,2981,232,2,The batter hit the ball up catch for the out.
-1,-1,2982,3675,1,It crossed into foul territory.
-1,-1,2983,2537,1,The pitcher threw the ball outside the strike zone.
-1,-1,2984,885,1,The hitter hit a high fly ball into right field.
-1,-1,2985,3593,1,It was clear.
-1,-1,2986,717,1,The second baseman could n't catch the ball in the air.
-1,-1,2987,1146,1,The ball looked.
-1,-1,2988,1908,2,It ended in foul territory.
-1,-1,2989,1401,1,The outfielder ran to it.
-1,-1,2990,1780,2,The third baseman threw the ball.
-1,-1,2991,2692,3,Landed in the zone.
-1,-1,2992,3397,1,The ball ruling it.
-1,-1,2993,824,2,Landed on the ground.
-1,-1,2994,1822,2,The batter watched the ball.
